recall,precision
0.9951783992285439,0.08928107967817285
0.9951783992285439,0.08928880429139989
0.9951783992285439,0.08929653024141213
0.9951783992285439,0.0893042575285566
0.9951783992285439,0.08931198615318044
0.9951783992285439,0.08931971611563096
0.9951783992285439,0.08932744741625552
0.9951783992285439,0.08933518005540166
0.9951783992285439,0.08934291403341701
0.9951783992285439,0.08935064935064935
0.9951783992285439,0.08935838600744653
0.9951783992285439,0.08936612400415657
0.9951783992285439,0.08937386334112757
0.9951783992285439,0.08938160401870777
0.9951783992285439,0.08938934603724556
0.9951783992285439,0.0893970893970894
0.9951783992285439,0.08940483409858789
0.9951783992285439,0.08941258014208976
0.9951783992285439,0.08942032752794385
0.9951783992285439,0.08942807625649914
0.9951783992285439,0.08943582632810469
0.9951783992285439,0.08944357774310972
0.9951783992285439,0.08945133050186357
0.9951783992285439,0.08945908460471567
0.9951783992285439,0.0894668400520156
0.9951783992285439,0.08947459684411306
0.9951783992285439,0.08948235498135784
0.9951783992285439,0.08949011446409989
0.9951783992285439,0.08949787529268927
0.9951783992285439,0.08950563746747615
0.9951783992285439,0.08951340098881083
0.9951783992285439,0.08952116585704371
0.9951783992285439,0.08952893207252538
0.9951783992285439,0.08953669963560645
0.9951783992285439,0.08954446854663774
0.9951783992285439,0.08955223880597014
0.9951783992285439,0.0895600104139547
0.9951783992285439,0.08956778337094254
0.9951783992285439,0.08957555767728496
0.9951783992285439,0.08958333333333333
0.9951783992285439,0.08959111033943919
0.9951783992285439,0.08959888869595416
0.9951783992285439,0.08960666840323
0.9951783992285439,0.08961444946161862
0.9951783992285439,0.08962223187147199
0.9951783992285439,0.08963001563314227
0.9951783992285439,0.08963780074698167
0.9951783992285439,0.08964558721334259
0.9951783992285439,0.08965337503257753
0.9951783992285439,0.0896611642050391
0.9951783992285439,0.08966895473108003
0.9951783992285439,0.08967674661105318
0.9951783992285439,0.08968453984531155
0.9951783992285439,0.08969233443420824
0.9951783992285439,0.08970013037809647
0.9951783992285439,0.08970792767732963
0.9951783992285439,0.08971572633226114
0.9951783992285439,0.08972352634324465
0.9951783992285439,0.08973132771063386
0.9951783992285439,0.08973913043478261
0.9951783992285439,0.08974693451604487
0.9951783992285439,0.08975473995477475
0.9951783992285439,0.08976254675132643
0.9951783992285439,0.08977035490605428
0.9951783992285439,0.08977816441931274
0.9951783992285439,0.08978597529145642
0.9951783992285439,0.08979378752284
0.9951783992285439,0.08980160111381831
0.9951783992285439,0.08980941606474632
0.9951783992285439,0.0898172323759791
0.9951783992285439,0.08982505004787188
0.9951783992285439,0.08983286908077995
0.9951783992285439,0.08984068947505876
0.9951783992285439,0.08984851123106391
0.9951783992285439,0.08985633434915107
0.9951783992285439,0.08986415882967608
0.9951783992285439,0.08987198467299486
0.9951783992285439,0.0898798118794635
0.9951783992285439,0.0898876404494382
0.9951783992285439,0.08989547038327526
0.9951783992285439,0.08990330168133112
0.9951783992285439,0.08991113434396236
0.9951783992285439,0.08991896837152566
0.9951783992285439,0.08992680376437784
0.9951783992285439,0.08993464052287582
0.9951783992285439,0.08994247864737667
0.9951783992285439,0.0899503181382376
0.9951783992285439,0.0899581589958159
0.9951783992285439,0.08996600122046901
0.9951783992285439,0.0899738448125545
0.9951783992285439,0.08998168977243003
0.9951783992285439,0.08998953610045343
0.9951783992285439,0.08999738379698265
0.9951783992285439,0.09000523286237572
0.9951783992285439,0.09001308329699084
0.9951783992285439,0.09002093510118632
0.9951783992285439,0.0900287882753206
0.9951783992285439,0.09003664281975222
0.9951783992285439,0.0900444987348399
0.9951783992285439,0.09005235602094241
0.9951783992285439,0.09006021467841871
0.9951783992285439,0.09006807470762786
0.9951783992285439,0.09007593610892904
0.9951783992285439,0.09008379888268156
0.9951783992285439,0.09009166302924487
0.9951783992285439,0.09009952854897853
0.9951783992285439,0.09010739544224221
0.9951783992285439,0.09011526370939574
0.9951783992285439,0.09012313335079905
0.9951783992285439,0.09013100436681222
0.9951783992285439,0.09013887675779544
0.9951783992285439,0.09014675052410902
0.9951783992285439,0.09015462566611339
0.9951783992285439,0.09016250218416914
0.9951783992285439,0.09017038007863695
0.9951783992285439,0.09017825934987767
0.9951783992285439,0.0901861399982522
0.9951783992285439,0.09019402202412166
0.9951783992285439,0.09020190542784721
0.9951783992285439,0.09020979020979021
0.9951783992285439,0.0902176763703121
0.9951783992285439,0.09022556390977443
0.9951783992285439,0.09023345282853895
0.9951783992285439,0.09024134312696747
0.9951783992285439,0.09024923480542195
0.9951783992285439,0.09025712786426447
0.9951783992285439,0.09026502230385726
0.9951783992285439,0.09027291812456263
0.9951783992285439,0.09028081532674306
0.9951783992285439,0.09028871391076115
0.9951783992285439,0.09029661387697961
0.9951783992285439,0.09030451522576129
0.9951783992285439,0.09031241795746915
0.9951783992285439,0.0903203220724663
0.9951783992285439,0.09032822757111597
0.9951783992285439,0.09033613445378151
0.9951783992285439,0.0903440427208264
0.9951783992285439,0.09035195237261426
0.9951783992285439,0.0903598634095088
0.9951783992285439,0.0903677758318739
0.9951783992285439,0.09037568964007356
0.9951783992285439,0.09038360483447189
0.9951783992285439,0.09039152141543312
0.9951783992285439,0.09039943938332165
0.9951783992285439,0.09040735873850198
0.9951783992285439,0.0904152794813387
0.9951783992285439,0.09042320161219662
0.9951783992285439,0.0904311251314406
0.9951783992285439,0.09043905003943563
0.9951783992285439,0.09044697633654689
0.9951783992285439,0.09045490402313963
0.9951783992285439,0.09046283309957924
0.9951783992285439,0.09047076356623127
0.9951783992285439,0.09047869542346133
0.9951783992285439,0.09048662867163525
0.9951783992285439,0.09049456331111891
0.9951783992285439,0.09050249934227834
0.9951783992285439,0.09051043676547973
0.9951783992285439,0.09051837558108938
0.9951783992285439,0.09052631578947369
0.9951783992285439,0.09053425739099921
0.9951783992285439,0.09054220038603264
0.9951783992285439,0.09055014477494078
0.9951783992285439,0.09055809055809055
0.9951783992285439,0.09056603773584905
0.9951783992285439,0.09057398630858346
0.9951783992285439,0.09058193627666111
0.9951783992285439,0.09058988764044944
0.9951783992285439,0.09059784040031604
0.9951783992285439,0.09060579455662862
0.9951783992285439,0.09061375010975503
0.9951783992285439,0.09062170706006323
0.9951783992285439,0.09062966540792132
0.9951783992285439,0.09063762515369753
0.9951783992285439,0.0906455862977602
0.9951783992285439,0.09065354884047787
0.9951783992285439,0.0906615127822191
0.9951783992285439,0.09066947812335266
0.9951783992285439,0.09067744486424743
0.9951783992285439,0.09068541300527241
0.9951783992285439,0.09069338254679674
0.9951783992285439,0.09070135348918966
0.9951783992285439,0.0907093258328206
0.9951783992285439,0.09071729957805907
0.9951783992285439,0.09072527472527472
0.9951783992285439,0.09073325127483735
0.9951783992285439,0.09074122922711686
0.9951783992285439,0.0907492085824833
0.9951783992285439,0.09075718934130683
0.9951783992285439,0.09076517150395778
0.9951783992285439,0.09077315507080658
0.9951783992285439,0.09078114004222379
0.9951783992285439,0.0907891264185801
0.9951783992285439,0.09079711420024635
0.9951783992285439,0.09080510338759348
0.9951783992285439,0.0908130939809926
0.9951783992285439,0.09082108598081493
0.9951783992285439,0.09082907938743179
0.9951783992285439,0.09083707420121469
0.9951783992285439,0.09084507042253522
0.9951783992285439,0.09085306805176512
0.9951783992285439,0.09086106708927628
0.9951783992285439,0.0908690675354407
0.9951783992285439,0.0908770693906305
0.9951783992285439,0.09088507265521796
0.9951783992285439,0.09089307732957548
0.9951783992285439,0.09090108341407557
0.9951783992285439,0.09090909090909091
0.9951783992285439,0.09091709981499427
0.9951783992285439,0.09092511013215859
0.9951783992285439,0.09093312186095691
0.9951783992285439,0.09094113500176243
0.9951783992285439,0.09094914955494844
0.9951783992285439,0.09095716552088842
0.9951783992285439,0.09096518289995592
0.9951783992285439,0.09097320169252468
0.9951783992285439,0.09098122189896853
0.9951783992285439,0.09098924351966144
0.9951783992285439,0.09099726655497752
0.9951783992285439,0.091005291005291
0.9951783992285439,0.09101331687097627
0.9951783992285439,0.09102134415240783
0.9951783992285439,0.09102937284996031
0.9951783992285439,0.09103740296400847
0.9951783992285439,0.09104543449492722
0.9951783992285439,0.09105346744309158
0.9951783992285439,0.09106150180887673
0.9951783992285439,0.09106953759265796
0.9951783992285439,0.0910775747948107
0.9951783992285439,0.0910856134157105
0.9951783992285439,0.09109365345573307
0.9951783992285439,0.09110169491525423
0.9951783992285439,0.09110973779464995
0.9951783992285439,0.09111778209429632
0.9951783992285439,0.09112582781456954
0.9951783992285439,0.09113387495584599
0.9951783992285439,0.09114192351850216
0.9951783992285439,0.09114997350291468
0.9951783992285439,0.09115802490946029
0.9951783992285439,0.0911660777385159
0.9951783992285439,0.09117413199045853
0.9951783992285439,0.09118218766566531
0.9951783992285439,0.09119024476451357
0.9951783992285439,0.0911983032873807
0.9951783992285439,0.09120636323464427
0.9951783992285439,0.09121442460668198
0.9951783992285439,0.09122248740387165
0.9951783992285439,0.09123055162659123
0.9951783992285439,0.09123861727521881
0.9951783992285439,0.09124668435013263
0.9951783992285439,0.09125475285171103
0.9951783992285439,0.09126282278033251
0.9951783992285439,0.0912708941363757
0.9951783992285439,0.09127896692021935
0.9951783992285439,0.09128704113224237
0.9951783992285439,0.09129511677282377
0.9951783992285439,0.09130319384234274
0.9951783992285439,0.09131127234117856
0.9951783992285439,0.09131935226971065
0.9951783992285439,0.09132743362831858
0.9951783992285439,0.09133551641738206
0.9951783992285439,0.09134360063728093
0.9951783992285439,0.09135168628839514
0.9951783992285439,0.09135977337110482
0.9951783992285439,0.09136786188579017
0.9951783992285439,0.09137595183283159
0.9951783992285439,0.09138404321260958
0.9951783992285439,0.09139213602550478
0.9951783992285439,0.09140023027189798
0.9951783992285439,0.09140832595217006
0.9951783992285439,0.0914164230667021
0.9951783992285439,0.09142452161587526
0.9951783992285439,0.09143262160007087
0.9951783992285439,0.09144072301967039
0.9951783992285439,0.09144882587505539
0.9951783992285439,0.09145693016660758
0.9951783992285439,0.09146503589470885
0.9951783992285439,0.09147314305974118
0.9951783992285439,0.09148125166208669
0.9951783992285439,0.09148936170212765
0.9951783992285439,0.09149747318024648
0.9951783992285439,0.09150558609682567
0.9951783992285439,0.09151370045224794
0.9951783992285439,0.09152181624689606
0.9951783992285439,0.091529933481153
0.9951783992285439,0.09153805215540181
0.9951783992285439,0.09154617227002572
0.9951783992285439,0.09155429382540808
0.9951783992285439,0.09156241682193239
0.9951783992285439,0.09157054125998225
0.9951783992285439,0.09157866713994144
0.9951783992285439,0.09158679446219382
0.9951783992285439,0.09159492322712345
0.9951783992285439,0.0916030534351145
0.9951783992285439,0.09161118508655126
0.9951783992285439,0.09161931818181818
0.9951783992285439,0.09162745272129984
0.9951783992285439,0.09163558870538092
0.9951783992285439,0.09164372613444632
0.9951783992285439,0.09165186500888099
0.9951783992285439,0.09166000532907008
0.9951783992285439,0.09166814709539883
0.9951783992285439,0.09167629030825264
0.9951783992285439,0.09168443496801706
0.9951783992285439,0.09169258107507774
0.9951783992285439,0.09170072862982051
0.9951783992285439,0.0917088776326313
0.9951783992285439,0.0917170280838962
0.9951783992285439,0.09172517998400143
0.9951783992285439,0.09173333333333333
0.9951783992285439,0.09174148813227842
0.9951783992285439,0.09174964438122332
0.9951783992285439,0.09175780208055481
0.9951783992285439,0.09176596123065979
0.9951783992285439,0.0917741218319253
0.9951783992285439,0.09178228388473852
0.9951783992285439,0.09179044738948679
0.9951783992285439,0.09179861234655755
0.9951783992285439,0.0918067787563384
0.9951783992285439,0.09181494661921709
0.9951783992285439,0.09182311593558146
0.9951783992285439,0.09183128670581954
0.9951783992285439,0.09183945893031949
0.9951783992285439,0.09184763260946956
0.9951783992285439,0.09185580774365822
0.9951783992285439,0.09186398433327399
0.9951783992285439,0.0918721623787056
0.9951783992285439,0.09188034188034189
0.9951783992285439,0.09188852283857181
0.9951783992285439,0.0918967052537845
0.9951783992285439,0.09190488912636922
0.9951783992285439,0.09191307445671536
0.9951783992285439,0.09192126124521244
0.9951783992285439,0.09192944949225014
0.9951783992285439,0.09193763919821826
0.9951783992285439,0.09194583036350677
0.9951783992285439,0.09195402298850575
0.9951783992285439,0.09196221707360541
0.9951783992285439,0.09197041261919615
0.9951783992285439,0.09197860962566845
0.9951783992285439,0.09198680809341296
0.9951783992285439,0.09199500802282047
0.9951783992285439,0.09200320941428189
0.9951783992285439,0.0920114122681883
0.9951783992285439,0.0920196165849309
0.9951783992285439,0.09202782236490102
0.9951783992285439,0.09203602960849014
0.9951783992285439,0.0920442383160899
0.9951783992285439,0.09205244848809205
0.9951783992285439,0.09206066012488849
0.9951783992285439,0.09206887322687127
0.9951783992285439,0.09207708779443255
0.9951783992285439,0.09208530382796466
0.9951783992285439,0.09209352132786007
0.9951783992285439,0.09210174029451138
0.9951783992285439,0.09210996072831132
0.9951783992285439,0.09211818262965277
0.9951783992285439,0.09212640599892877
0.9951783992285439,0.09213463083653245
0.9951783992285439,0.09214285714285714
0.9951783992285439,0.09215108491829628
0.9951783992285439,0.09215931416324344
0.9951783992285439,0.09216754487809235
0.9951783992285439,0.09217577706323687
0.9951783992285439,0.09218401071907101
0.9951783992285439,0.09219224584598892
0.9951783992285439,0.09220048244438489
0.9951783992285439,0.09220872051465333
0.9951783992285439,0.09221696005718881
0.9951783992285439,0.09222520107238606
0.9951783992285439,0.09223344356063991
0.9951783992285439,0.09224168752234536
0.9951783992285439,0.09224993295789756
0.9951783992285439,0.09225817986769176
0.9951783992285439,0.09226642825212338
0.9951783992285439,0.09227467811158799
0.9951783992285439,0.09228292944648127
0.9951783992285439,0.09229118225719907
0.9951783992285439,0.09229943654413737
0.9951783992285439,0.09230769230769231
0.9951783992285439,0.09231594954826013
0.9951783992285439,0.09232420826623725
0.9951783992285439,0.09233246846202021
0.9951783992285439,0.09234073013600573
0.9951783992285439,0.0923489932885906
0.9951783992285439,0.09235725792017183
0.9951783992285439,0.09236552403114652
0.9951783992285439,0.09237379162191192
0.9951783992285439,0.09238206069286546
0.9951783992285439,0.09239033124440466
0.9951783992285439,0.09239860327692721
0.9951783992285439,0.09240687679083094
0.9951783992285439,0.09241515178651384
0.9951783992285439,0.092423428264374
0.9951783992285439,0.09243170622480967
0.9951783992285439,0.09243998566821927
0.9951783992285439,0.09244826659500134
0.9951783992285439,0.09245654900555456
0.9951783992285439,0.09246483290027775
0.9951783992285439,0.09247311827956989
0.9951783992285439,0.09248140514383009
0.9951783992285439,0.0924896934934576
0.9951783992285439,0.09249798332885184
0.9951783992285439,0.09250627465041233
0.9951783992285439,0.09251456745853877
0.9951783992285439,0.09252286175363099
0.9951783992285439,0.09253115753608894
0.9951783992285439,0.09253945480631277
0.9951783992285439,0.09254775356470271
0.9951783992285439,0.0925560538116592
0.9951783992285439,0.09256435554758274
0.9951783992285439,0.09257265877287406
0.9951783992285439,0.09258096348793397
0.9951783992285439,0.09258926969316347
0.9951783992285439,0.09259757738896367
0.9951783992285439,0.09260588657573582
0.9951783992285439,0.09261419725388136
0.9951783992285439,0.09262250942380183
0.9951783992285439,0.09263082308589893
0.9951783992285439,0.0926391382405745
0.9951783992285439,0.09264745488823053
0.9951783992285439,0.09265577302926917
0.9951783992285439,0.09266409266409266
0.9951783992285439,0.09267241379310345
0.9951783992285439,0.09268073641670409
0.9951783992285439,0.09268906053529728
0.9942140790742526,0.09260756310069164
0.9942140790742526,0.09261588214157385
0.9942140790742526,0.09262420267720779
0.9942140790742526,0.0926325247079964
0.9942140790742526,0.09264084823434271
0.9942140790742526,0.0926491732566499
0.9942140790742526,0.09265749977532128
0.9942140790742526,0.09266582779076038
0.9942140790742526,0.09267415730337078
0.9942140790742526,0.09268248831355627
0.9942140790742526,0.09269082082172075
0.9942140790742526,0.0926991548282683
0.9942140790742526,0.0927074903336031
0.9942140790742526,0.0927158273381295
0.9942140790742526,0.092724165842252
0.9942140790742526,0.09273250584637524
0.9942140790742526,0.09274084735090402
0.9942140790742526,0.09274919035624325
0.9942140790742526,0.09275753486279802
0.9942140790742526,0.09276588087097355
0.9942140790742526,0.0927742283811752
0.9942140790742526,0.09278257739380849
0.9942140790742526,0.09279092790927909
0.9942140790742526,0.0927992799279928
0.9942140790742526,0.09280763345035557
0.9942140790742526,0.0928159884767735
0.9942140790742526,0.09282434500765283
0.9942140790742526,0.09283270304339997
0.9942140790742526,0.09284106258442143
0.9942140790742526,0.09284942363112392
0.9942140790742526,0.09285778618391426
0.9942140790742526,0.09286615024319943
0.9942140790742526,0.09287451580938655
0.9942140790742526,0.09288288288288288
0.9942140790742526,0.09289125146409587
0.9942140790742526,0.09289962155343305
0.9942140790742526,0.09290799315130216
0.9942140790742526,0.09291636625811103
0.9942140790742526,0.09292474087426769
0.9942140790742526,0.09293311700018028
0.9942140790742526,0.0929414946362571
0.9942140790742526,0.0929498737829066
0.9942140790742526,0.09295825444053737
0.9942140790742526,0.09296663660955816
0.9942140790742526,0.09297502029037785
0.9942140790742526,0.09298340548340549
0.9942140790742526,0.09299179218905024
0.9942140790742526,0.09300018040772146
0.9942140790742526,0.09300857013982859
0.9942140790742526,0.0930169613857813
0.9942140790742526,0.09302535414598935
0.9942140790742526,0.09303374842086266
0.9942140790742526,0.09304214421081129
0.9942140790742526,0.09305054151624549
0.9942140790742526,0.0930589403375756
0.9942140790742526,0.09306734067521213
0.9942140790742526,0.09307574252956577
0.9942140790742526,0.09308414590104731
0.9942140790742526,0.09309255079006772
0.9942140790742526,0.0931009571970381
0.9942140790742526,0.09310936512236972
0.9942140790742526,0.093117774566474
0.9942140790742526,0.09312618552976244
0.9942140790742526,0.0931345980126468
0.9942140790742526,0.09314301201553889
0.9942140790742526,0.09315142753885074
0.9942140790742526,0.09315984458299449
0.9942140790742526,0.09316826314838243
0.9942140790742526,0.09317668323542702
0.9942140790742526,0.09318510484454086
0.9942140790742526,0.09319352797613667
0.9942140790742526,0.09320195263062737
0.9942140790742526,0.093210378808426
0.9942140790742526,0.09321880650994575
0.9942140790742526,0.09322723573559996
0.9942140790742526,0.09323566648580213
0.9942140790742526,0.0932440987609659
0.9942140790742526,0.09325253256150506
0.9942140790742526,0.09326096788783356
0.9942140790742526,0.09326940474036548
0.9942140790742526,0.09327784311951506
0.9942140790742526,0.0932862830256967
0.9942140790742526,0.09329472445932495
0.9942140790742526,0.09330316742081447
0.9942140790742526,0.09331161191058014
0.9942140790742526,0.09332005792903693
0.9942140790742526,0.09332850547659999
0.9942140790742526,0.0933369545536846
0.9942140790742526,0.0933454051607062
0.9942140790742526,0.0933538572980804
0.9942140790742526,0.09336231096622295
0.9942140790742526,0.09337076616554972
0.9942140790742526,0.09337922289647677
0.9942140790742526,0.0933876811594203
0.9942140790742526,0.09339614095479663
0.9942140790742526,0.09340460228302229
0.9942140790742526,0.0934130651445139
0.9942140790742526,0.0934215295396883
0.9942140790742526,0.0934299954689624
0.9942140790742526,0.0934384629327533
0.9942140790742526,0.0934469319314783
0.9942140790742526,0.09345540246555475
0.9942140790742526,0.09346387453540024
0.9942140790742526,0.09347234814143246
0.9942140790742526,0.09348082328406927
0.9942140790742526,0.09348929996372869
0.9942140790742526,0.09349777818082887
0.9942140790742526,0.09350625793578814
0.9942140790742526,0.09351473922902494
0.9942140790742526,0.09352322206095791
0.9942140790742526,0.09353170643200581
0.9942140790742526,0.09354019234258755
0.9942140790742526,0.09354867979312222
0.9942140790742526,0.09355716878402903
0.9942140790742526,0.09356565931572738
0.9942140790742526,0.09357415138863677
0.9942140790742526,0.09358264500317691
0.9942140790742526,0.0935911401597676
0.9942140790742526,0.09359963685882887
0.9942140790742526,0.09360813510078082
0.9942140790742526,0.09361663488604377
0.9942140790742526,0.09362513621503814
0.9942140790742526,0.09363363908818455
0.9942140790742526,0.09364214350590372
0.9942140790742526,0.09365064946861659
0.9942140790742526,0.09365915697674419
0.9942140790742526,0.09366766603070772
0.9942140790742526,0.09367617663092859
0.9942140790742526,0.09368468877782826
0.9942140790742526,0.09369320247182843
0.9942140790742526,0.09370171771335091
0.9942140790742526,0.09371023450281767
0.9932497589199615,0.09362785201345332
0.9932497589199615,0.09363636363636364
0.9932497589199615,0.09364487680698245
0.9932497589199615,0.09365339152573195
0.9932497589199615,0.09366190779303446
0.9932497589199615,0.09367042560931248
0.9932497589199615,0.09367894497498863
0.9932497589199615,0.09368746589048572
0.9932497589199615,0.0936959883562267
0.9932497589199615,0.09370451237263465
0.9932497589199615,0.09371303794013283
0.9932497589199615,0.09372156505914468
0.9932497589199615,0.09373009373009374
0.9932497589199615,0.09373862395340371
0.9932497589199615,0.0937471557294985
0.9932497589199615,0.0937556890588021
0.9932497589199615,0.09376422394173874
0.9932497589199615,0.09377276037873271
0.9932497589199615,0.0937812983702085
0.9932497589199615,0.09378983791659079
0.9932497589199615,0.09379837901830435
0.9932497589199615,0.09380692167577413
0.9932497589199615,0.09381546588942527
0.9932497589199615,0.093824011659683
0.9932497589199615,0.09383255898697276
0.9932497589199615,0.09384110787172012
0.9932497589199615,0.0938496583143508
0.9932497589199615,0.0938582103152907
0.9932497589199615,0.09386676387496583
0.9932497589199615,0.0938753189938024
0.9932497589199615,0.09388387567222678
0.9932497589199615,0.09389243391066546
0.9932497589199615,0.09390099370954508
0.9932497589199615,0.0939095550692925
0.9932497589199615,0.09391811799033464
0.9932497589199615,0.09392668247309867
0.9932497589199615,0.09393524851801185
0.9932497589199615,0.09394381612550164
0.9932497589199615,0.09395238529599562
0.9932497589199615,0.09396095602992155
0.9932497589199615,0.09396952832770733
0.9932497589199615,0.09397810218978102
0.9932497589199615,0.09398667761657085
0.9932497589199615,0.0939952546085052
0.9932497589199615,0.0940038331660126
0.9932497589199615,0.09401241328952173
0.9932497589199615,0.09402099497946144
0.9932497589199615,0.09402957823626072
0.9932497589199615,0.09403816306034876
0.9932497589199615,0.09404674945215485
0.9932497589199615,0.09405533741210849
0.9932497589199615,0.09406392694063927
0.9932497589199615,0.094072518038177
0.9932497589199615,0.09408111070515163
0.9932497589199615,0.09408970494199324
0.9922854387656702,0.09400694317558926
0.9922854387656702,0.09401553220648698
0.9922854387656702,0.09402412280701754
0.9922854387656702,0.09403271497761126
0.9922854387656702,0.09404130871869859
0.9922854387656702,0.09404990403071017
0.9922854387656702,0.09405850091407678
0.9922854387656702,0.09406709936922936
0.9922854387656702,0.09407569939659902
0.9922854387656702,0.09408430099661699
0.9922854387656702,0.0940929041697147
0.9922854387656702,0.09410150891632373
0.9922854387656702,0.0941101152368758
0.9922854387656702,0.09411872313180279
0.9922854387656702,0.09412733260153677
0.9922854387656702,0.09413594364650993
0.9922854387656702,0.09414455626715462
0.9922854387656702,0.09415317046390338
0.9922854387656702,0.09416178623718888
0.9922854387656702,0.09417040358744394
0.9922854387656702,0.09417902251510159
0.9922854387656702,0.09418764302059497
0.9922854387656702,0.09419626510435739
0.9922854387656702,0.0942048887668223
0.9922854387656702,0.09421351400842337
0.9922854387656702,0.09422214082959436
0.9922854387656702,0.09423076923076923
0.9922854387656702,0.09423939921238209
0.9922854387656702,0.0942480307748672
0.9922854387656702,0.09425666391865897
0.9922854387656702,0.09426529864419202
0.9922854387656702,0.09427393495190105
0.9922854387656702,0.094282572842221
0.9922854387656702,0.09429121231558692
0.9922854387656702,0.09429985337243402
0.9922854387656702,0.09430849601319768
0.9922854387656702,0.09431714023831347
0.9922854387656702,0.09432578604821706
0.9922854387656702,0.09433443344334433
0.9922854387656702,0.0943430824241313
0.9922854387656702,0.09435173299101413
0.9922854387656702,0.09436038514442915
0.9922854387656702,0.0943690388848129
0.9922854387656702,0.09437769421260203
0.9922854387656702,0.09438635112823335
0.9922854387656702,0.09439500963214384
0.9922854387656702,0.09440366972477064
0.9922854387656702,0.09441233140655106
0.9922854387656702,0.09442099467792256
0.9922854387656702,0.09442965953932275
0.9922854387656702,0.09443832599118943
0.9922854387656702,0.09444699403396054
0.9922854387656702,0.09445566366807417
0.9922854387656702,0.0944643348939686
0.9922854387656702,0.09447300771208227
0.9922854387656702,0.09448168212285374
0.9922854387656702,0.09449035812672177
0.9922854387656702,0.09449903572412527
0.9922854387656702,0.0945077149155033
0.9922854387656702,0.09451639570129512
0.9922854387656702,0.0945250780819401
0.9922854387656702,0.09453376205787781
0.9922854387656702,0.09454244762954796
0.9922854387656702,0.09455113479739043
0.9922854387656702,0.09455982356184525
0.9922854387656702,0.09456851392335264
0.9922854387656702,0.09457720588235294
0.9922854387656702,0.0945858994392867
0.9922854387656702,0.0945945945945946
0.9922854387656702,0.09460329134871748
0.9922854387656702,0.09461198970209636
0.9922854387656702,0.09462068965517241
0.991321118611379,0.09453742872907854
0.991321118611379,0.0945461234249977
0.991321118611379,0.09455481972038264
0.991321118611379,0.09456351761567473
0.991321118611379,0.09457221711131555
0.991321118611379,0.0945809182077468
0.991321118611379,0.09458962090541038
0.991321118611379,0.09459832520474833
0.991321118611379,0.09460703110620283
0.991321118611379,0.09461573861021629
0.991321118611379,0.09462444771723122
0.991321118611379,0.09463315842769032
0.991321118611379,0.09464187074203646
0.991321118611379,0.09465058466071265
0.991321118611379,0.09465930018416206
0.991321118611379,0.09466801731282806
0.991321118611379,0.09467673604715417
0.991321118611379,0.09468545638758405
0.991321118611379,0.09469417833456154
0.991321118611379,0.09470290188853063
0.991321118611379,0.0947116270499355
0.991321118611379,0.09472035381922049
0.991321118611379,0.09472908219683007
0.991321118611379,0.09473781218320892
0.991321118611379,0.09474654377880184
0.991321118611379,0.09475527698405382
0.991321118611379,0.09476401179941003
0.991321118611379,0.09477274822531576
0.991321118611379,0.09478148626221648
0.991321118611379,0.09479022591055786
0.991321118611379,0.09479896717078569
0.991321118611379,0.09480771004334594
0.991321118611379,0.09481645452868474
0.991321118611379,0.0948252006272484
0.991321118611379,0.0948339483394834
0.991321118611379,0.09484269766583633
0.991321118611379,0.09485144860675401
0.991321118611379,0.0948602011626834
0.991321118611379,0.09486895533407161
0.991321118611379,0.09487771112136595
0.991321118611379,0.09488646852501384
0.991321118611379,0.09489522754546294
0.991321118611379,0.09490398818316101
0.991321118611379,0.094912750438556
0.991321118611379,0.09492151431209603
0.991321118611379,0.09493027980422938
0.991321118611379,0.0949390469154045
0.991321118611379,0.09494781564607001
0.991321118611379,0.09495658599667467
0.991321118611379,0.09496535796766743
0.991321118611379,0.09497413155949741
0.991321118611379,0.09498290677261388
0.991321118611379,0.09499168360746628
0.991321118611379,0.0950004620645042
0.991321118611379,0.09500924214417746
0.991321118611379,0.09501802384693595
0.991321118611379,0.0950268071732298
0.991321118611379,0.09503559212350929
0.991321118611379,0.09504437869822485
0.991321118611379,0.0950531668978271
0.991321118611379,0.09506195672276678
0.991321118611379,0.09507074817349487
0.991321118611379,0.09507954125046245
0.991321118611379,0.0950883359541208
0.991321118611379,0.09509713228492137
0.991321118611379,0.09510593024331576
0.991321118611379,0.09511472982975573
0.991321118611379,0.09512353104469326
0.991321118611379,0.09513233388858042
0.991321118611379,0.0951411383618695
0.991321118611379,0.09514994446501296
0.991321118611379,0.09515875219846338
0.991321118611379,0.09516756156267357
0.991321118611379,0.09517637255809647
0.991321118611379,0.09518518518518519
0.991321118611379,0.095193999444393
0.991321118611379,0.09520281533617336
0.991321118611379,0.0952116328609799
0.991321118611379,0.09522045201926639
0.991321118611379,0.0952292728114868
0.991321118611379,0.09523809523809523
0.991321118611379,0.095246919299546
0.991321118611379,0.09525574499629355
0.991321118611379,0.09526457232879251
0.991321118611379,0.09527340129749769
0.991321118611379,0.09528223190286403
0.991321118611379,0.09529106414534669
0.991321118611379,0.09529989802540094
0.991321118611379,0.0953087335434823
0.991321118611379,0.09531757070004636
0.991321118611379,0.09532640949554896
0.991321118611379,0.09533524993044608
0.991321118611379,0.09534409200519384
0.991321118611379,0.09535293572024858
0.991321118611379,0.09536178107606678
0.991321118611379,0.09537062807310512
0.991321118611379,0.09537947671182037
0.991321118611379,0.09538832699266958
